GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,1600000US5326875,5326875,United States - Washington - Glacier CDP,Glacier CDP,$(X),$(X)
0100000US,,United States,1600000US5328695,5328695,United States - Washington - Greenwater CDP,Greenwater CDP,$(X),$(X)
0100000US,,United States,1600000US5330030,5330030,United States - Washington - Hat Island CDP,Hat Island CDP,$-,$**
0100000US,,United States,1600000US5331540,5331540,United States - Washington - Hogans Corner CDP,Hogans Corner CDP,$-,$**
0100000US,,United States,1600000US5332650,5332650,United States - Washington - Humptulips CDP,Humptulips CDP,$(X),$(X)
0100000US,,United States,1600000US5334470,5334470,United States - Washington - Junction City CDP,Junction City CDP,$-,$**
0100000US,,United States,1600000US5334960,5334960,United States - Washington - Keller CDP,Keller CDP,$(X),$(X)
0100000US,,United States,1600000US5335450,5335450,United States - Washington - Ketron Island CDP,Ketron Island CDP,$-,$**
0100000US,,United States,1600000US5336395,5336395,United States - Washington - Krupp town,Krupp town,$(X),$(X)
0100000US,,United States,1600000US5336920,5336920,United States - Washington - La Grande CDP,La Grande CDP,$(X),$(X)
0100000US,,United States,1600000US5338705,5338705,United States - Washington - Laurier CDP,Laurier CDP,$-,$**
0100000US,,United States,1600000US5340350,5340350,United States - Washington - Loomis CDP,Loomis CDP,$(X),$(X)
0100000US,,United States,1600000US5342310,5342310,United States - Washington - Malo CDP,Malo CDP,$-,$**
0100000US,,United States,1600000US5342345,5342345,United States - Washington - Malone CDP,Malone CDP,$(X),$(X)
0100000US,,United States,1600000US5343010,5343010,United States - Washington - Maple Falls CDP,Maple Falls CDP,$-,$**
0100000US,,United States,1600000US5343325,5343325,United States - Washington - Marblemount CDP,Marblemount CDP,$(X),$(X)
0100000US,,United States,1600000US5343640,5343640,United States - Washington - Markham CDP,Markham CDP,$(X),$(X)
0100000US,,United States,1600000US5343885,5343885,United States - Washington - Maryhill CDP,Maryhill CDP,$-,$**
0100000US,,United States,1600000US5344260,5344260,United States - Washington - May Creek CDP,May Creek CDP,$(X),$(X)
0100000US,,United States,1600000US5346405,5346405,United States - Washington - Moclips CDP,Moclips CDP,$-,$**
0100000US,,United States,1600000US5348550,5348550,United States - Washington - Nespelem Community CDP,Nespelem Community CDP,$(X),$(X)
0100000US,,United States,1600000US5350195,5350195,United States - Washington - Northwest Stanwood CDP,Northwest Stanwood CDP,$-,$**
0100000US,,United States,1600000US5352110,5352110,United States - Washington - Oso CDP,Oso CDP,$(X),$(X)
0100000US,,United States,1600000US5352285,5352285,United States - Washington - Outlook CDP,Outlook CDP,$-,$**
0100000US,,United States,1600000US5352378,5352378,United States - Washington - Oyehut CDP,Oyehut CDP,$-,$**
0100000US,,United States,1600000US5352530,5352530,United States - Washington - Pacific Beach CDP,Pacific Beach CDP,$(X),$(X)
0100000US,,United States,1600000US5353265,5353265,United States - Washington - Parker CDP,Parker CDP,$(X),$(X)
0100000US,,United States,1600000US5355540,5355540,United States - Washington - Porter CDP,Porter CDP,$(X),$(X)
0100000US,,United States,1600000US5359635,5359635,United States - Washington - Ronald CDP,Ronald CDP,$(X),$(X)
0100000US,,United States,1600000US5363245,5363245,United States - Washington - Sekiu CDP,Sekiu CDP,$-,$**
0100000US,,United States,1600000US5364190,5364190,United States - Washington - Silvana CDP,Silvana CDP,$-,$**
0100000US,,United States,1600000US5370245,5370245,United States - Washington - Tampico CDP,Tampico CDP,$(X),$(X)
0100000US,,United States,1600000US5371680,5371680,United States - Washington - Tokeland CDP,Tokeland CDP,$(X),$(X)
0100000US,,United States,1600000US5373885,5373885,United States - Washington - Valley CDP,Valley CDP,$(X),$(X)
0100000US,,United States,1600000US5374200,5374200,United States - Washington - Vantage CDP,Vantage CDP,$-,$**
0100000US,,United States,1600000US5375985,5375985,United States - Washington - Wallula CDP,Wallula CDP,$-,$**
0100000US,,United States,1600000US5402188,5402188,United States - West Virginia - Apple Grove CDP,Apple Grove CDP,$(X),$(X)
0100000US,,United States,1600000US5402260,5402260,United States - West Virginia - Arbovale CDP,Arbovale CDP,$(X),$(X)
0100000US,,United States,1600000US5403364,5403364,United States - West Virginia - Auburn town,Auburn town,$(X),$(X)
0100000US,,United States,1600000US5404780,5404780,United States - West Virginia - Bartow CDP,Bartow CDP,$(X),$(X)
0100000US,,United States,1600000US5406436,5406436,United States - West Virginia - Bergoo CDP,Bergoo CDP,$(X),$(X)
0100000US,,United States,1600000US5407756,5407756,United States - West Virginia - Birch River CDP,Birch River CDP,$-,$**
0100000US,,United States,1600000US5408956,5408956,United States - West Virginia - Bolt CDP,Bolt CDP,$(X),$(X)
0100000US,,United States,1600000US5409364,5409364,United States - West Virginia - Bowden CDP,Bowden CDP,$-,$**
0100000US,,United States,1600000US5411212,5411212,United States - West Virginia - Bud CDP,Bud CDP,$(X),$(X)
0100000US,,United States,1600000US5413468,5413468,United States - West Virginia - Carolina CDP,Carolina CDP,$(X),$(X)
0100000US,,United States,1600000US5417836,5417836,United States - West Virginia - Corinne CDP,Corinne CDP,$(X),$(X)
0100000US,,United States,1600000US5418388,5418388,United States - West Virginia - Covel CDP,Covel CDP,$-,$**
0100000US,,United States,1600000US5419324,5419324,United States - West Virginia - Crumpler CDP,Crumpler CDP,$(X),$(X)
0100000US,,United States,1600000US5419948,5419948,United States - West Virginia - Dailey CDP,Dailey CDP,$(X),$(X)
0100000US,,United States,1600000US5423644,5423644,United States - West Virginia - Eccles CDP,Eccles CDP,$(X),$(X)
0100000US,,United States,1600000US5426812,5426812,United States - West Virginia - Falls View CDP,Falls View CDP,$(X),$(X)
0100000US,,United States,1600000US5430724,5430724,United States - West Virginia - Ghent CDP,Ghent CDP,$(X),$(X)
0100000US,,United States,1600000US5431732,5431732,United States - West Virginia - Glen Ferris CDP,Glen Ferris CDP,$(X),$(X)
0100000US,,United States,1600000US5432068,5432068,United States - West Virginia - Glen White CDP,Glen White CDP,$(X),$(X)
0100000US,,United States,1600000US5433436,5433436,United States - West Virginia - Green Spring CDP,Green Spring CDP,$(X),$(X)
0100000US,,United States,1600000US5433580,5433580,United States - West Virginia - Greenview CDP,Greenview CDP,$(X),$(X)
0100000US,,United States,1600000US5435596,5435596,United States - West Virginia - Harts CDP,Harts CDP,$(X),$(X)
0100000US,,United States,1600000US5436292,5436292,United States - West Virginia - Helen CDP,Helen CDP,$-,$**
0100000US,,United States,1600000US5436340,5436340,United States - West Virginia - Helvetia CDP,Helvetia CDP,$-,$**
0100000US,,United States,1600000US5436484,5436484,United States - West Virginia - Henlawson CDP,Henlawson CDP,$(X),$(X)
0100000US,,United States,1600000US5443828,5443828,United States - West Virginia - Kimberly CDP,Kimberly CDP,$(X),$(X)
0100000US,,United States,1600000US5447788,5447788,United States - West Virginia - Littleton CDP,Littleton CDP,"$2,500-",$***
0100000US,,United States,1600000US5452588,5452588,United States - West Virginia - Maybeury CDP,Maybeury CDP,$(X),$(X)
0100000US,,United States,1600000US5454508,5454508,United States - West Virginia - Minden CDP,Minden CDP,$(X),$(X)
0100000US,,United States,1600000US5455132,5455132,United States - West Virginia - Monaville CDP,Monaville CDP,$(X),$(X)
0100000US,,United States,1600000US5458756,5458756,United States - West Virginia - New Richmond CDP,New Richmond CDP,$(X),$(X)
0100000US,,United States,1600000US5460196,5460196,United States - West Virginia - Oakvale town,Oakvale town,$(X),$(X)
0100000US,,United States,1600000US5462044,5462044,United States - West Virginia - Parcoal CDP,Parcoal CDP,$(X),$(X)
0100000US,,United States,1600000US5463484,5463484,United States - West Virginia - Pickens CDP,Pickens CDP,$(X),$(X)
0100000US,,United States,1600000US5465284,5465284,United States - West Virginia - Powellton CDP,Powellton CDP,$(X),$(X)
0100000US,,United States,1600000US5465668,5465668,United States - West Virginia - Prince CDP,Prince CDP,$(X),$(X)
0100000US,,United States,1600000US5467252,5467252,United States - West Virginia - Reader CDP,Reader CDP,$(X),$(X)
0100000US,,United States,1600000US5469844,5469844,United States - West Virginia - Roderfield CDP,Roderfield CDP,$-,$**
0100000US,,United States,1600000US5472004,5472004,United States - West Virginia - Sarah Ann CDP,Sarah Ann CDP,$(X),$(X)
0100000US,,United States,1600000US5480284,5480284,United States - West Virginia - Thurmond town,Thurmond town,$(X),$(X)
0100000US,,United States,1600000US5480476,5480476,United States - West Virginia - Tioga CDP,Tioga CDP,$-,$**
0100000US,,United States,1600000US5482756,5482756,United States - West Virginia - Valley Head CDP,Valley Head CDP,$(X),$(X)
0100000US,,United States,1600000US5482852,5482852,United States - West Virginia - Van CDP,Van CDP,$(X),$(X)
0100000US,,United States,1600000US5483764,5483764,United States - West Virginia - Vivian CDP,Vivian CDP,$-,$**
0100000US,,United States,1600000US5485876,5485876,United States - West Virginia - West Liberty town,West Liberty town,$(X),$(X)
0100000US,,United States,1600000US5486932,5486932,United States - West Virginia - Whitmer CDP,Whitmer CDP,$-,$**
0100000US,,United States,1600000US5488276,5488276,United States - West Virginia - Wolf Summit CDP,Wolf Summit CDP,$(X),$(X)
0100000US,,United States,1600000US5514850,5514850,United States - Wisconsin - Clam Lake CDP,Clam Lake CDP,$(X),$(X)
0100000US,,United States,1600000US5529475,5529475,United States - Wisconsin - Glen Flora village,Glen Flora village,$(X),$(X)
0100000US,,United States,1600000US5559450,5559450,United States - Wisconsin - Odanah CDP,Odanah CDP,$-,$**
0100000US,,United States,1600000US5571850,5571850,United States - Wisconsin - Saxon CDP,Saxon CDP,$(X),$(X)
0100000US,,United States,1600000US5575975,5575975,United States - Wisconsin - Springfield CDP,Springfield CDP,$(X),$(X)
0100000US,,United States,1600000US5587325,5587325,United States - Wisconsin - Wilmot CDP,Wilmot CDP,$(X),$(X)
0100000US,,United States,1600000US5600680,5600680,United States - Wyoming - Albany CDP,Albany CDP,$(X),$(X)
0100000US,,United States,1600000US5601115,5601115,United States - Wyoming - Alcova CDP,Alcova CDP,$-,$**
0100000US,,United States,1600000US5601888,5601888,United States - Wyoming - Alpine Northeast CDP,Alpine Northeast CDP,$-,$**
0100000US,,United States,1600000US5602877,5602877,United States - Wyoming - Antelope Hills CDP,Antelope Hills CDP,$-,$**
0100000US,,United States,1600000US5603245,5603245,United States - Wyoming - Arlington CDP,Arlington CDP,$-,$**
0100000US,,United States,1600000US5603652,5603652,United States - Wyoming - Arrowhead Springs CDP,Arrowhead Springs CDP,$(X),$(X)
0100000US,,United States,1600000US5604015,5604015,United States - Wyoming - Atlantic City CDP,Atlantic City CDP,$-,$**
0100000US,,United States,1600000US5604160,5604160,United States - Wyoming - Auburn CDP,Auburn CDP,$(X),$(X)
0100000US,,United States,1600000US5606045,5606045,United States - Wyoming - Bedford CDP,Bedford CDP,$-,$**
0100000US,,United States,1600000US5606407,5606407,United States - Wyoming - Bessemer Bend CDP,Bessemer Bend CDP,$(X),$(X)
0100000US,,United States,1600000US5606480,5606480,United States - Wyoming - Beulah CDP,Beulah CDP,$-,$**
0100000US,,United States,1600000US5606770,5606770,United States - Wyoming - Big Horn CDP,Big Horn CDP,$(X),$(X)
0100000US,,United States,1600000US5608365,5608365,United States - Wyoming - Bondurant CDP,Bondurant CDP,$-,$**
0100000US,,United States,1600000US5609235,5609235,United States - Wyoming - Boulder CDP,Boulder CDP,$-,$**
0100000US,,United States,1600000US5612860,5612860,United States - Wyoming - Carpenter CDP,Carpenter CDP,$-,$**
0100000US,,United States,1600000US5613005,5613005,United States - Wyoming - Carter CDP,Carter CDP,$-,$**
0100000US,,United States,1600000US5613440,5613440,United States - Wyoming - Centennial CDP,Centennial CDP,$(X),$(X)
0100000US,,United States,1600000US5617210,5617210,United States - Wyoming - Cora CDP,Cora CDP,$-,$**
0100000US,,United States,1600000US5627650,5627650,United States - Wyoming - Fontenelle CDP,Fontenelle CDP,$-,$**
0100000US,,United States,1600000US5627940,5627940,United States - Wyoming - Fort Bridger CDP,Fort Bridger CDP,$(X),$(X)
0100000US,,United States,1600000US5629400,5629400,United States - Wyoming - Fox Park CDP,Fox Park CDP,$-,$**
0100000US,,United States,1600000US5637510,5637510,United States - Wyoming - Hillsdale CDP,Hillsdale CDP,$-,$**
0100000US,,United States,1600000US5638307,5638307,United States - Wyoming - Homa Hills CDP,Homa Hills CDP,$(X),$(X)
0100000US,,United States,1600000US5639250,5639250,United States - Wyoming - Huntley CDP,Huntley CDP,$-,$**
0100000US,,United States,1600000US5640555,5640555,United States - Wyoming - Jeffrey City CDP,Jeffrey City CDP,$-,$**
0100000US,,United States,1600000US5641860,5641860,United States - Wyoming - Kelly CDP,Kelly CDP,$-,$**
0100000US,,United States,1600000US5644252,5644252,United States - Wyoming - Lakeview North CDP,Lakeview North CDP,$-,$**
0100000US,,United States,1600000US5644615,5644615,United States - Wyoming - Lance Creek CDP,Lance Creek CDP,$-,$**
0100000US,,United States,1600000US5646935,5646935,United States - Wyoming - Little America CDP,Little America CDP,$-,$**
0100000US,,United States,1600000US5647370,5647370,United States - Wyoming - Lonetree CDP,Lonetree CDP,$-,$**
0100000US,,United States,1600000US5647805,5647805,United States - Wyoming - Lost Springs town,Lost Springs town,$-,$**
0100000US,,United States,1600000US5649400,5649400,United States - Wyoming - McKinnon CDP,McKinnon CDP,$-,$**
0100000US,,United States,1600000US5649775,5649775,United States - Wyoming - Mammoth CDP,Mammoth CDP,$-,$**
0100000US,,United States,1600000US5651285,5651285,United States - Wyoming - Meadow Acres CDP,Meadow Acres CDP,$(X),$(X)
0100000US,,United States,1600000US5655200,5655200,United States - Wyoming - Mountain View CDP,Mountain View CDP,$(X),$(X)
0100000US,,United States,1600000US5657375,5657375,United States - Wyoming - Oakley CDP,Oakley CDP,$-,$**
0100000US,,United States,1600000US5657810,5657810,United States - Wyoming - Opal town,Opal town,$(X),$(X)
0100000US,,United States,1600000US5658100,5658100,United States - Wyoming - Orin CDP,Orin CDP,$-,$**
0100000US,,United States,1600000US5659332,5659332,United States - Wyoming - Owl Creek CDP,Owl Creek CDP,$-,$**
0100000US,,United States,1600000US5662305,5662305,United States - Wyoming - Powder River CDP,Powder River CDP,$-,$**
0100000US,,United States,1600000US5667670,5667670,United States - Wyoming - Ryan Park CDP,Ryan Park CDP,$-,$**
0100000US,,United States,1600000US5671295,5671295,United States - Wyoming - Slater CDP,Slater CDP,$(X),$(X)
0100000US,,United States,1600000US5675355,5675355,United States - Wyoming - Table Rock CDP,Table Rock CDP,$-,$**
0100000US,,United States,1600000US5675935,5675935,United States - Wyoming - Teton Village CDP,Teton Village CDP,$(X),$(X)
0100000US,,United States,1600000US5679705,5679705,United States - Wyoming - Van Tassell town,Van Tassell town,$(X),$(X)
0100000US,,United States,1600000US5680285,5680285,United States - Wyoming - Veteran CDP,Veteran CDP,$-,$**
0100000US,,United States,1600000US5681703,5681703,United States - Wyoming - Washam CDP,Washam CDP,$-,$**
0100000US,,United States,1600000US5682967,5682967,United States - Wyoming - Westview Circle CDP,Westview Circle CDP,$-,$**
0100000US,,United States,1600000US5683100,5683100,United States - Wyoming - Whiting CDP,Whiting CDP,$(X),$(X)
0100000US,,United States,1600000US5684852,5684852,United States - Wyoming - Woods Landing-Jelm CDP,Woods Landing-Jelm CDP,$(X),$(X)
0100000US,,United States,1600000US5686737,5686737,United States - Wyoming - Y-O Ranch CDP,Y-O Ranch CDP,$-,$**
